region,Resource,Resource_Type,cluster,R_ID,Zone,Num_VRE_Bins,THERM,VRE,MUST_RUN,STOR,FLEX,HYDRO,LDS,ESR_1,ESR_2,ESR_3,CapRes_1,CapRes_2,CapRes_3,CapRes_4,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Cap_MW,Existing_Charge_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Min_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Ratio_power_to_energy,Min_Duration,Max_Duration,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Flexible_Demand_Energy_Eff,CO2_Capture_Rate,CO2_Capture_Cost_per_Metric_Ton,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,spur_miles,spur_capex,offshore_spur_miles,offshore_spur_capex,tx_miles,tx_capex,interconnect_annuity,regional_cost_multiplier,cap_recovery_years,wacc_real,cleanpower,RPSH_1,RPSH_2,RPSH_3,RPSH_4,RPSH_5,MinCapTag_1,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost
CA_N,CA_N_offshorewind_class10_moderate_floating_1_180_7,offshorewind_class10_moderate_floating_1_180,7,112,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,128.0,-1,0,0,0,0,0,2946367.489,298049.0,73042,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,84044.286,1.308,30,0.036,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_offshorewind_class10_moderate_floating_1_180_8,offshorewind_class10_moderate_floating_1_180,8,113,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,102.2,-1,0,0,0,0,0,2946367.489,298251.0,73042,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,84246.662,1.308,30,0.036,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_offshorewind_class10_moderate_floating_1_180_9,offshorewind_class10_moderate_floating_1_180,9,114,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,63.8,-1,0,0,0,0,0,2946367.489,297796.0,73042,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,83791.134,1.308,30,0.036,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_offshorewind_class10_moderate_floating_1_180_10,offshorewind_class10_moderate_floating_1_180,10,115,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,3276.0,-1,0,0,0,0,0,2946367.489,294100.0,73042,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,80095.431,1.308,30,0.036,1,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_naturalgas_ccavgcf_moderate_0,naturalgas_ccavgcf_moderate,0,116,2,0,1,0,0,0,0,0,0,0,0,0,0.93,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,500.0,0,-1.0,-1,0,0,0,0,0,1036019.914,75693.0,27636,0.0,0.0,0,1.76,0.0,0,0,106,2.0,6.36,0.0,0.0,pacific_naturalgas,0.2,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.64,0.64,6,6,0,0,0,0,0,0,0.0,1.26,30,0.039,0,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_naturalgas_ctavgcf_moderate_0,naturalgas_ctavgcf_moderate,0,117,2,0,1,0,0,0,0,0,0,0,0,0,0.93,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,100.0,0,-1.0,-1,0,0,0,0,0,894345.426,59018.0,21157,0.0,0.0,0,5.0,0.0,0,0,137,3.5,9.72,0.0,0.0,pacific_naturalgas,0.3,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,3.78,3.78,1,1,0,0,0,0,0,0,0.0,1.138,30,0.039,0,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_battery_moderate_0,battery_moderate,0,118,2,0,0,0,0,1,0,0,0,0,0,0,0.95,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,-1.0,-1,0,0,0,0,0,216265.506,12786.9,5406,204120.128,12068.7,5103,0.15,0.15,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,0.92,0.92,0.0,1.0,1,10,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0.0,1.042,15,0.025,0,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_candgeothermal_hydroflash_advanced_0,candgeothermal_hydroflash_advanced,0,119,2,1,0,1,0,0,0,0,0,1,1,1,0.93,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,2628.6,-1,0,0,0,0,0,5647565.841,187611.2,133366,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.58,0,0,0,0,0,0,0.0,1.0,1.0,0,0,20,178080,0,0,0,0,0.0,0.844,30,0.034,1,0,0,0,0,0,1,0,0,0,0
CA_S,CA_S_candgeothermal_nfegsflash_advanced_0,candgeothermal_nfegsflash_advanced,0,120,2,1,0,1,0,0,0,0,0,1,1,1,0.93,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,1.0,0,200.0,-1,0,0,0,0,0,11611684.75,541946.0,204059,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.58,0,0,0,0,0,0,0.0,1.0,1.0,0,0,20,178080,0,0,0,0,0.0,0.844,30,0.034,1,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_storage_hydrogen_advanced_0,storage_hydrogen_advanced,0,121,2,0,0,0,0,1,0,0,1,0,0,0,0.95,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,1.0,0,-1.0,-1,0,0,0,0,0,1339000.0,76162.0,51395,1000.0,56.0,0,4.5,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,0.67,0.4,0.0,1.0,200,800,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0.0,1.042,25,0.025,0,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_storage_metalair_advanced_0,storage_metalair_advanced,0,122,2,0,0,0,0,1,0,0,1,0,0,0,0.95,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,1.0,0,-1.0,-1,0,0,0,0,0,1200000.0,68255.0,30000,12000.0,682.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,0.65,0.65,0.0,1.0,100,200,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0.0,1.042,25,0.025,0,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_zcf_ccavgcf_advanced_0,zcf_ccavgcf_advanced,0,123,2,0,1,0,0,0,0,0,0,0,0,1,0.93,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,500.0,0,-1.0,-1,0,0,0,0,0,1036019.914,75693.0,27636,0.0,0.0,0,1.76,0.0,0,0,0,0.0,6.36,0.0,0.0,zerocarbonfuel,0.2,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.64,0.64,6,6,0,0,0,0,0,0,0.0,1.26,30,0.039,1,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_naturalgas_ccccs100avgcf_advanced_0,naturalgas_ccccs100avgcf_advanced,0,124,2,0,1,0,0,0,0,0,0,0,0,1,0.93,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,500.0,0,-1.0,-1,0,0,0,0,0,2709228.378,179431.0,75603,0.0,0.0,0,6.3,0.0,0,0,106,0.0,7.52,0.0,0.0,pacific_naturalgas,0.6,0,1.0,1.0,0.0,1.0,0,0,0,0,0,1,23.4,0.64,0.64,6,6,20,178080,0,0,0,0,0.0,1.054,30,0.039,1,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_landbasedwind_class1_moderate_200_1,landbasedwind_class1_moderate_200,1,125,2,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,106.3,-1,0,0,0,0,0,1185353.243,115944.0,41294,0.0,0.0,0,-9.53,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,9742.961,1.657,30,0.034,1,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_landbasedwind_class1_moderate_200_2,landbasedwind_class1_moderate_200,2,126,2,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,356.9,-1,0,0,0,0,0,1185353.243,122491.0,41294,0.0,0.0,0,-9.53,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,16289.744,1.657,30,0.034,1,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_landbasedwind_class1_moderate_200_3,landbasedwind_class1_moderate_200,3,127,2,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,56.4,-1,0,0,0,0,0,1185353.243,116224.0,41294,0.0,0.0,0,-9.53,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,10022.176,1.657,30,0.034,1,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_landbasedwind_class1_moderate_200_4,landbasedwind_class1_moderate_200,4,128,2,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,4265.7,-1,0,0,0,0,0,1185353.243,124154.0,41294,0.0,0.0,0,-9.53,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,17952.687,1.657,30,0.034,1,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_landbasedwind_class1_moderate_200_5,landbasedwind_class1_moderate_200,5,129,2,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,965.7,-1,0,0,0,0,0,1185353.243,117661.0,41294,0.0,0.0,0,-9.53,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,11459.027,1.657,30,0.034,1,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_landbasedwind_class1_moderate_200_6,landbasedwind_class1_moderate_200,6,130,2,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,1309.5,-1,0,0,0,0,0,1185353.243,119514.0,41294,0.0,0.0,0,-9.53,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,13312.772,1.657,30,0.034,1,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_landbasedwind_class1_moderate_200_7,landbasedwind_class1_moderate_200,7,131,2,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,266.4,-1,0,0,0,0,0,1185353.243,119090.0,41294,0.0,0.0,0,-9.53,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,12888.558,1.657,30,0.034,1,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_landbasedwind_class1_moderate_200_8,landbasedwind_class1_moderate_200,8,132,2,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,353.9,-1,0,0,0,0,0,1185353.243,141047.0,41294,0.0,0.0,0,-9.53,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,34845.527,1.657,30,0.034,1,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_landbasedwind_class1_moderate_200_9,landbasedwind_class1_moderate_200,9,133,2,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,3032.4,-1,0,0,0,0,0,1185353.243,165234.0,41294,0.0,0.0,0,-9.53,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,59032.306,1.657,30,0.034,1,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_landbasedwind_class1_moderate_200_10,landbasedwind_class1_moderate_200,10,134,2,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,320.5,-1,0,0,0,0,0,1185353.243,122847.0,41294,0.0,0.0,0,-9.53,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,16645.017,1.657,30,0.034,1,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_utilitypv_class1_moderate_90_1,utilitypv_class1_moderate_90,1,135,2,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,1211.8,-1,0,0,0,0,0,980551.361,58119.62867,20248,0.0,0.0,0,-8.75,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,2643.342,1.059,30,0.025,1,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_utilitypv_class1_moderate_90_2,utilitypv_class1_moderate_90,2,136,2,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,197.7,-1,0,0,0,0,0,980551.361,60567.59989,20248,0.0,0.0,0,-8.75,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,5091.601,1.059,30,0.025,1,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_utilitypv_class1_moderate_90_3,utilitypv_class1_moderate_90,3,137,2,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,961.4,-1,0,0,0,0,0,980551.361,57369.56256,20248,0.0,0.0,0,-8.75,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1893.937,1.059,30,0.025,1,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_utilitypv_class1_moderate_90_4,utilitypv_class1_moderate_90,4,138,2,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,912.0,-1,0,0,0,0,0,980551.361,57303.62378,20248,0.0,0.0,0,-8.75,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1827.386,1.059,30,0.025,1,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_utilitypv_class1_moderate_90_5,utilitypv_class1_moderate_90,5,139,2,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,1131.4,-1,0,0,0,0,0,980551.361,61297.664,20248,0.0,0.0,0,-8.75,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,5821.024,1.059,30,0.025,1,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_utilitypv_class1_moderate_90_6,utilitypv_class1_moderate_90,6,140,2,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,4413.6,-1,0,0,0,0,0,980551.361,62416.60278,20248,0.0,0.0,0,-8.75,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,6940.575,1.059,30,0.025,1,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_utilitypv_class1_moderate_90_7,utilitypv_class1_moderate_90,7,141,2,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,42277.0,-1,0,0,0,0,0,980551.361,67989.59078,20248,0.0,0.0,0,-8.75,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,12513.683,1.059,30,0.025,1,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_utilitypv_class1_moderate_90_8,utilitypv_class1_moderate_90,8,142,2,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,561.6,-1,0,0,0,0,0,980551.361,65468.57322,20248,0.0,0.0,0,-8.75,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,9992.841,1.059,30,0.025,1,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_utilitypv_class1_moderate_90_9,utilitypv_class1_moderate_90,9,143,2,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,12022.5,-1,0,0,0,0,0,980551.361,70906.66189,20248,0.0,0.0,0,-8.75,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,15430.043,1.059,30,0.025,1,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_utilitypv_class1_moderate_90_10,utilitypv_class1_moderate_90,10,144,2,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,10531.6,-1,0,0,0,0,0,980551.361,76677.57689,20248,0.0,0.0,0,-8.75,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,21201.808,1.059,30,0.025,1,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_utilitypv_class1_moderate_90_11,utilitypv_class1_moderate_90,11,145,2,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,4501.0,-1,0,0,0,0,0,980551.361,80544.57578,20248,0.0,0.0,0,-8.75,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,25068.818,1.059,30,0.025,1,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_utilitypv_class1_moderate_90_12,utilitypv_class1_moderate_90,12,146,2,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,10137.9,-1,0,0,0,0,0,980551.361,78658.656,20248,0.0,0.0,0,-8.75,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,23182.096,1.059,30,0.025,1,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_utilitypv_class1_moderate_90_13,utilitypv_class1_moderate_90,13,147,2,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,428.5,-1,0,0,0,0,0,980551.361,79784.653,20248,0.0,0.0,0,-8.75,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,24308.123,1.059,30,0.025,1,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_utilitypv_class1_moderate_90_14,utilitypv_class1_moderate_90,14,148,2,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,3511.8,-1,0,0,0,0,0,980551.361,85066.55789,20248,0.0,0.0,0,-8.75,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,29590.979,1.059,30,0.025,1,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_utilitypv_class1_moderate_90_15,utilitypv_class1_moderate_90,15,149,2,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,243.0,-1,0,0,0,0,0,980551.361,94212.60089,20248,0.0,0.0,0,-8.75,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,38736.592,1.059,30,0.025,1,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_utilitypv_class1_moderate_90_16,utilitypv_class1_moderate_90,16,150,2,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,216.9,-1,0,0,0,0,0,980551.361,97892.61256,20248,0.0,0.0,0,-8.75,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,42416.487,1.059,30,0.025,1,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_utilitypv_class1_moderate_90_17,utilitypv_class1_moderate_90,17,151,2,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,1615.2,-1,0,0,0,0,0,980551.361,111347.5671,20248,0.0,0.0,0,-8.75,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,55871.896,1.059,30,0.025,1,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_utilitypv_class1_moderate_90_18,utilitypv_class1_moderate_90,18,152,2,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,9199.4,-1,0,0,0,0,0,980551.361,122319.6183,20248,0.0,0.0,0,-8.75,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,66843.435,1.059,30,0.025,1,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_utilitypv_class1_moderate_90_19,utilitypv_class1_moderate_90,19,153,2,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,12912.3,-1,0,0,0,0,0,980551.361,123654.5732,20248,0.0,0.0,0,-8.75,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,68178.841,1.059,30,0.025,1,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_utilitypv_class1_moderate_90_20,utilitypv_class1_moderate_90,20,154,2,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,3102.2,-1,0,0,0,0,0,980551.361,124421.618,20248,0.0,0.0,0,-8.75,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,68945.438,1.059,30,0.025,1,0,0,0,0,0,0,0,0,0,0
WECC_N,WECC_N_naturalgas_ccavgcf_moderate_0,naturalgas_ccavgcf_moderate,0,155,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,500.0,0,-1.0,-1,0,0,0,0,0,1036019.914,55856.0,27636,0.0,0.0,0,1.76,0.0,0,0,106,2.0,6.36,0.0,0.0,mountain_naturalgas,0.2,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.64,0.64,6,6,0,0,0,0,0,0,0.0,0.93,30,0.039,0,0,0,0,0,0,0,0,0,0,0
WECC_N,WECC_N_naturalgas_ctavgcf_moderate_0,naturalgas_ctavgcf_moderate,0,156,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,100.0,0,-1.0,-1,0,0,0,0,0,894345.426,48062.0,21157,0.0,0.0,0,5.0,0.0,0,0,137,3.5,9.72,0.0,0.0,mountain_naturalgas,0.3,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,3.78,3.78,1,1,0,0,0,0,0,0,0.0,0.927,30,0.039,0,0,0,0,0,0,0,0,0,0,0
